date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
15-Nov-13,0,10.4,0,6.4,0,1.6,0,0,1028.9,7.388
16-Nov-13,0,11.1,0,9,0,7.1,0,0,1025.2,8.49
17-Nov-13,0,12.7,0,9.5,0,6.7,0,2.5,1016,9.63
18-Nov-13,0,10.5,0,1.6,0,5,0,3,1007.9,7.929
19-Nov-13,2,5.5,3,-0.1,0,-3.1,8, , ,3.824
20-Nov-13,0,7.6,0,3.4,4, ,0,1,1003.9,5.312
21-Nov-13,0,5.1,0,1.5,0,-0.8,0,0,1010,3.525
22-Nov-13,0,6.3,0,-1.2,0,-3.3,0,0.2,1017.9,3.061
23-Nov-13,0,6.4,0,-1.8,0,-6.6,0,0,1023,3.347
24-Nov-13,0,8.1,0,5.7,0,1.6,0,0,1029.1,5.766
25-Nov-13,0,9.8,0,5.1,0,4.1,0,0,1034.8,6.227
26-Nov-13,0,8.3,0,4.4,0,0.2,0,0,1034.8,6.315
27-Nov-13,0,9.3,0,4.6,0,0.5,0,0,1031.9,6.801
28-Nov-13,0,10.1,0,8.1,0,6.4,0,0.4,1030.2,8.07
29-Nov-13,0,8.6,0,4.9,0,4.7,0,0,1025.6,7.374
30-Nov-13,0,7.8,0,1.9,0,-1.9,0,0.1,1026.3,5.004
01-Dec-13,0,9.9,0,6.7,0,-0.8,0,0.3,1028.9,7.197
02-Dec-13,0,8.7,0,5.1,0,1.3,0,0.1,1026.9,7.392
03-Dec-13,0,9.7,0,2.9,0,-1.9,0,0.1,1021.4,6.306
04-Dec-13,0,6.3,0,1.3,0,-3.8,0,0.1,1024.1,4.579
05-Dec-13,0,10.3,0,3.2,0,-3.4,0,0.7,1017.7,5.054
06-Dec-13,0,9.5,0,2.3,0,-1.5,0,0.4,1022.3,4.991
07-Dec-13,0,9.1,0,6.1,0,1.8,0,0.1,1018,6.15
08-Dec-13,0,11.4,0,7,0,2.7,0,0,1014.1,6.656
09-Dec-13,0,11.7,0,5.6,0,0.2,0,0,1016.6,6.39
10-Dec-13,0,13.4,0,10.7,0,3.3,0,0,1016.4,8.184
11-Dec-13,0,12.6,0,9.2,0,7.3,0,0,1014.2,8.383
12-Dec-13,0,15.1,0,12.2,0,6,0,0,1008.2,9.92
13-Dec-13,0,14,0,4.1,0,10.9,0,0.4,1006.4,9.399
14-Dec-13,0,12.4,0,4.1,0,0,0,7.7,1002.8,7.067
15-Dec-13,0,12.4,0,5.2,0,-0.1,0,2.2,1002.1,6.515
16-Dec-13,0,9.4,0,3.8,0,2.1,0,7.9,1004.9,6.42
17-Dec-13,0,9.4,0,0.6,0,-4.8,0,0,1007.1,3.482
18-Dec-13,0,13.1,0,4,0,-1.6,0,10,984.5,6.657
19-Dec-13,0,4.2,0,1.4,0,-1,0,1.2,990.8,3.71
20-Dec-13,0,11.8,0,2.2,0,-0.9,0,5.7,999.8,4.285
21-Dec-13,0,9.7,0,3.9,0,4.3,0,9.5,993.5,5.591
22-Dec-13,0,5.4,0,1.1,0,0.1,0,2,996,3.378
23-Dec-13,0,11.7,0,2.9,0,-1.7,0,2.1,976.8,4.409
24-Dec-13,0,6.4,0,2,0,0.3,0,4.4,961.7,3.322
25-Dec-13,0,7.3,0,-1.8,0,-6.4,0,0,974.1,1.658
26-Dec-13,0,10.2,0,-1.1,0,-6.7,0,5.3,973.7,1.236
27-Dec-13,0,8.9,0,3.2,0,-0.2,0,7.5,966.3,4.303
28-Dec-13,0,5.7,0,1.9,0,-2.8,0,0.1,989.6,2.235
29-Dec-13,0,11.1,0,1.2,0,-4.7,0,1.8,998.8,2.07
30-Dec-13,0,11.2,0,3.7,0,-4.6,0,13.8,991.9,5.101
31-Dec-13,0,9.5,0,4.1,0,-1.3,0,4.1,986.8,4.414
01-Jan-14,0,10.5,0,2.7,0,-1.1,0,4.5,974.3,3.87
02-Jan-14,0,10.3,0,4.7,0,0.1,0,0.2,975.9,3.873
03-Jan-14,0,8.3,0,3.6,0,1.7,0,3.6,975,4.308
04-Jan-14,0,5.1,0,1.2,0,-2,0,3.1,984,2.549
05-Jan-14,0,12.8,0,1.6,0,-3.5,0,4.3,980.6,3.404
06-Jan-14,0,10.3,0,7.5,0,4.4,0,4.6,973.8,5.183
07-Jan-14,0,9.8,0,6.6,0,4.4,0,0.5,985.9,4.901
08-Jan-14,0,8.6,0,4.7,0,-0.7,0,8,999,4.576
09-Jan-14,0,6.1,0,1.2,0,-1,0,0.5,1000.1,3.216
10-Jan-14,0,9.9,0,1.7,0,-1.8,0,4.8,1002.9,4.393
11-Jan-14,0,6.7,0,-0.4,0,-3.4,0,0.2,1010.4,2.181
12-Jan-14,0,9.9,0,2.6,0,-4.5,0,0.2,1001.6,3.841
13-Jan-14,0,6.8,0,0.5,0,-4.3,0,0.2,992.8,2.525
14-Jan-14,0,10.2,0,-1.1,0,-6.2,0,3.3,992.8,1.934
15-Jan-14,0,11,0,5.5,0,-2,0,2.2,984,5.516
16-Jan-14,0,10.3,0,3.1,0,-0.8,0,0.3,976,3.896
17-Jan-14,0,7.5,0,4.4,0,-1.2,0,0,978,4.845
18-Jan-14,0,6.5,0,2.6,0,-0.6,0,8.3,979.7,4.28
19-Jan-14,0,7.8,0,1.3,0,-2.1,0,0,987.5,3.532
20-Jan-14,0,7.2,0,-0.6,0,-1.6,0,0,998.2,2.986
21-Jan-14,0,10.2,0,4.3,0,-5.3,0,0.1,995.9,4.023
22-Jan-14,0,9.4,0,3.4,0,-0.3,0,0,997.9,4.056
23-Jan-14,0,6.5,0,3.9,0,-2.4,0,2,1005.5,3.543
24-Jan-14,0,11.5,0,4.6,0,1.4,0,8.5,1002.4,5.885
25-Jan-14,0,9.8,0,3.3,0,4.1,0,2.9,1003.1,5.033
26-Jan-14,0,10,0,1.8,0,-0.3,0,11.4,992.2,4.573
27-Jan-14,0,7.3,0,2.3,0,-0.6,0,6,974.1,3.987
28-Jan-14,0,6.6,0,3.8,0,2.3,0,6,974.8,5.188
29-Jan-14,0,6.7,0,4,0,2.2,0,7.4,989.8,4.991
30-Jan-14,0,6.1,0,2.9,0,3.4,0,0,997.1,4.876
31-Jan-14,0,9.4,0,1.3,0,-0.9,0,4.7,981.7,4.584
01-Feb-14,0,8.4,0,1.2,0,-1.1,0,3.2,971.8,3.729
02-Feb-14,0,9.1,0,3.3,0,0.5,0,1.4,987.1,4.514
03-Feb-14,0,8.9,0,2.9,0,0.9,0,6.7,986.3,6.082
04-Feb-14,0,7.7,0,-0.1,0,-4.5,0,17.2,973.6,4.106
05-Feb-14,0,8.9,0,6.3,0,-1.2,0,16.2,964.7,6.236
06-Feb-14,0,7.5,0,1.7,0,1.1,0,0.1,978.3,5.201
07-Feb-14,0,8.4,0,0.9,0,-3,0,1.6,973.6,3.891
08-Feb-14,0,9.6,0,5.3,0,-1.9,0,3.6,955.2,5.275
09-Feb-14,0,7,0,-0.2,0,3.3,0,0.6,968.7,5.007
10-Feb-14,0,5.2,0,-0.4,0,-5.3,0,0.1,984.9,2.903
11-Feb-14,0,5.7,0,0.5,0,-4.1,0,2.5,983.2,3.117
12-Feb-14,0,9,0,1.4,0,-1.6,0,6.2,969.3,3.485
13-Feb-14,0,6.6,0,1.2,0,-1,0,0.6,980.6,2.75
14-Feb-14,0,9.1,0,2.1,0,-0.5,0,10.8,970.5,3.857
15-Feb-14,0,8.4,0,2,0,-0.5,0,5.9,976.3,5.035
16-Feb-14,0,8.5,0,-0.2,0,-6.1,0,0,995,3.284
17-Feb-14,0,10.7,0,6,0,-2.5,0,2.4,992.9,6.197
18-Feb-14,0,10.3,0,3.5,0,-1.3,0,0,999.2,6.168
19-Feb-14,0,12.5,0,5.4,0,0.6,0,0.5,995.6,7.357
20-Feb-14,0,11.8,0,2.4,0,2.9,0,3.5,985.6,7.537
21-Feb-14,0,8.6,0,2.5,0,-1.1,0,2.5,989.9,4.775
22-Feb-14,0,10.7,0,4.6,0,0.7,0,0.1,993.4,5.311
23-Feb-14,0,11.4,0,5.8,0,3,0,2.6,987.8,8.191
24-Feb-14,0,11.2,0,4.7,0,-0.2,0,3.1,985.3,7.006
25-Feb-14,0,9.4,0,5,0,1,0,0.7,984.9,5.913
26-Feb-14,0,10.4,0,4.1,0,0.8,0,2.1,997.2,5.868
27-Feb-14,0,9.5,0,2.2,0,-0.4,0,0.2,994.2,5.996
28-Feb-14,0,9.9,0,1.5,0,-2.4,0,0.9,995,6.019
01-Mar-14,0,9.4,0,0.4,0,-5.1,0,0.3,993.8,5.431
02-Mar-14,0,9,0,0.3,0,0,0,2.3,980.7,6.004
03-Mar-14,0,9.3,0,-0.7,0,-5.6,0,2.2,980.9,5.089
04-Mar-14,0,11.1,0,3,0,-2.5,0,0,998.4,5.972
05-Mar-14,0,10.8,0,3,0,-3.1,0,0.4,1008.5,6.016
06-Mar-14,0,14.7,0,8.8,0,6.6,0,1.4,1007.7,8.939
07-Mar-14,0,10.3,0,2.8,0,4,0,5.1,1011.3,8.774
08-Mar-14,0,12.2,0,7.1,0,-2.3,0,0,1010.7,8.138
09-Mar-14,0,13.9,0,5.5,0,5.2,0,2,1013,9.16
10-Mar-14,0,11.6,0,0.7,0,-3.8,0,0,1024,7.549
11-Mar-14,0,12.2,0,0.1,0,-4.6,0,0,1028.6,7.019
12-Mar-14,0,9.8,0,-1.6,0,-6.2,0,0,1026.9,6.544
13-Mar-14,0,8.1,0,2.4,0,-2.7,0,0,1026,7.027
14-Mar-14,0,11.3,0,3.9,0,4.3,0,0,1023,7.721
15-Mar-14,0,15,0,7.1,0,4.7,0,0,1023.7,9.521
16-Mar-14,0,11.4,0,6.7,0,5,0,0,1021,9.35
17-Mar-14,0,11.2,0,6.2,0,6.4,0,0,1014.6,9.325
18-Mar-14,0,13.3,0,6,0,-0.2,0,0.5,1008.9,9.129
19-Mar-14,0,15.8,0,8.1,0,4.2,0,0,1007.6,9.811
20-Mar-14,0,9.9,0,3.7,0,5.5,0,13,994.8,8.613
21-Mar-14,0,10.9,0,1.8,0,-1.3,0,2.5,990.9,6.796
22-Mar-14,0,9.6,0,1.3,0,-1.9,0,2.9,990.8,5.811
23-Mar-14,0,10.7,0,0.2,0,-1.1,0,0.1,1002,7.109
24-Mar-14,0,8.5,0,-0.5,0,-4.1,0,1.2,998.5,5.669
25-Mar-14,0,13.1,0,1.1,0,-3,0,0.3,1005.1,7.37
26-Mar-14,0,8.7,0,2.5,0,-1.4,0,0.7,1013.7,6.819
27-Mar-14,0,7.2,0,1.5,0,-1.8,0,4.4,1007.9,6.007
28-Mar-14,0,8.9,0,4.6,0,-1.6,0,7.4,1010.4,6.922
29-Mar-14,0,10.7,0,5.2,0,3.6,0,6.7,1005.8,7.852
30-Mar-14,0,12.8,0,6.6,0,3.6,0,0,1003.9,8.909
31-Mar-14,0,13.5,0,7.2,0,2.9,0,1.3,1003.8,9.437
01-Apr-14,0,13.8,0,3.2,0,-0.5,0,0.1,1003,10.226
02-Apr-14,0,11.3,0,7.3,0,6.9,0,9.6,996.4,9.955
03-Apr-14,0,15.5,0,6.9,0,6.3,0,1.1,995.4,11.467
04-Apr-14,0,15.9,0,7.6,0,3.6,0,0,999.4,11.663
05-Apr-14,0,17.6,0,10.5,0,7.3,0,0.8,998,12.66
06-Apr-14,0,16.8,0,7.2,0,10.5,0,0.3,997.1,13.837
07-Apr-14,0,13.5,0,4.1,0,2.2,0,5.3,999.9,12.068
08-Apr-14,0,13.2,0,3.3,0,-0.3,0,0.1,1010.7,10.582
09-Apr-14,0,13.8,0,7.4,0,3.5,0,0,1017.7,11.07
10-Apr-14,0,14.8,0,3.1,0,-0.1,0,0,1016.3,11.855
11-Apr-14,0,12.2,0,2,0,-3,0,0,1016.3,10.492
12-Apr-14,0,14.7,0,6.8,0,2.2,0,0.7,1012.5,11.118
13-Apr-14,0,13.3,0,6.1,0,2.8,0,0,1017.2,10.892
14-Apr-14,0,14.4,0,4,0,-1.2,0,0,1020.8,11.137
15-Apr-14,0,17,0,3.7,0,-1.6,0,0,1021.2,11.827
16-Apr-14,0,16.4,0,3.4,0,-1.9,0,0,1017,11.92
17-Apr-14,0,12.5,0,8,0,6.5,0,0,1015.2,12.292
18-Apr-14,0,13,0,1.7,0,-2.5,0,0,1016.4,12.58
19-Apr-14,0,13.9,0,1.8,0,-2.6,0,0,1013.2,12.368
20-Apr-14,0,12.5,0,1,0,-3.3,0,2.1,1006.6,10.837
21-Apr-14,0,15.9,0,9.4,0,8.1,0,0.2,1001.2,13.41
22-Apr-14,0,12.1,0,7.7,0,3.7,0,2.5,1001.1,12.153
23-Apr-14,0,17.6,0,6.7,0,5.6,0,1.3,1005.6,14.083
24-Apr-14,0,14,0,4.4,0,-1.1,0,2.6,1011.4,11.895
25-Apr-14,0,15.1,0,5.2,0,-0.3,0,0,1002,13.4
26-Apr-14,0,11.5,0,7.1,0,4,0,8.8,991.6,12.17
27-Apr-14,0,14.5,0,7.9,0,5.9,0,0.1,1001,13.243
28-Apr-14,0,14.9,0,9.3,0,3.4,0,0.1,1006.8,13.48
29-Apr-14,0,16.7,0,6,0,1.4,0,0,1006.4,14.807
30-Apr-14,0,15.5,0,5.6,0,-0.3,0,0.7,1003.7,13.25
01-May-14,0,14.5,0,9.3,0,9.3,0,6,1007.9,13.715
02-May-14,0,12.7,0,8.7,0,8.2,0,0.1,1018.8,13.548
03-May-14,0,14.7,0,9.2,0,8.6,0,0,1019.4,13.438
04-May-14,0,15.3,0,8.7,0,7,0,0.1,1011.9,14.08
05-May-14,0,14.1,0,8.5,0,5,0,2,1000,12.108
06-May-14,0,16.3,0,5.9,0,0,0,1.2,994.6,13.085
07-May-14,0,15.2,0,7.2,0,2.8,0,1.5,998.4,13.352
08-May-14,0,17.2,0,9.2,0,8.6,0,2.7,998.9,14.257
09-May-14,0,16.2,0,8,0,6.1,0,6.1,999.9,14.962
10-May-14,0,15.4,0,9,0,4.8,0,3.8,990.9,14.525
11-May-14,0,13.8,0,8.2,0,8.4,0,7.6,996.9,14.13
12-May-14,0,14.5,0,5.7,0,2,0,1.9,1005.5,14.422
13-May-14,0,17.3,0,5.6,0,1.2,0,0,1016.3,14.733
14-May-14,0,16.5,0,7.3,4, ,0,0.1,1026.4,14.562
15-May-14,0,19.7,0,10.5,0,7.8,0,0.1,1029.6,16.827
16-May-14,0,19.9,0,9.3,0,7,0,0,1024.9,17.708
17-May-14,0,20.4,0,7.1,0,1.7,0,0,1013.7,17.427
18-May-14,0,14.4,0,9.8,0,8.8,0,6,1002.8,15.165
19-May-14,0,16,0,9.9,0,9.8,0,4.2,997.6,14.812
20-May-14,0,17,0,7.9,0,7.3,0,4.5,999.2,15.797
21-May-14,0,18.6,0,6.1,0,1,0,0,1001.9,16.493
22-May-14,0,14.1,0,6.2,0,1.9,0,0.5,999.5,15.29
23-May-14,0,11.5,0,9.1,0,8.7,0,3,1002.4,13.358
24-May-14,0,13.6,0,8.9,0,8.4,0,11,1004.2,13.002
25-May-14,0,15.1,0,8.2,0,10,0,4,1008.3,13.868
26-May-14,0,14.4,0,7.3,0,4.6,0,4.6,1011.3,14.01
27-May-14,0,17.2,0,4.6,0,0.6,0,0.1,1012.3,14.935
28-May-14,0,18.7,0,6.5,0,2.6,0,0,1012.3,16.188
29-May-14,0,13.6,0,10.8,0,10.1,0,2.4,1014.9,14.833
30-May-14,0,16.1,0,10.9,0,9.2,0,0,1019,15.79
31-May-14,0,21.2,0,9.6,0,6.8,0,0,1019.4,18.202
01-Jun-14,0,20.3,0,11.6,0,8,0,0,1014.5,18.972
02-Jun-14,0,17.1,0,11.2,0,10.4,0,0,1009.7,17.888
03-Jun-14,0,17.2,0,9.2,0,9.1,0,1.3,1005,17.747
04-Jun-14,0,15.8,0,7.5,0,8,0,4.2,1002,15.422
05-Jun-14,0,18.2,0,5.4,0,0.2,0,0,1004.6,16.625
06-Jun-14,0,16.7,0,6,0,1.3,0,0.5,1003.8,14.802
07-Jun-14,0,20,0,13.2,0,11.4,0,1.8,1003.3,16.48
08-Jun-14,0,18.7,0,10.3,0,5.6,0,0.9,1007.6,16.7
09-Jun-14,0,18.6,0,11.3,0,7.8,0,0,1008.1,17.91
10-Jun-14,0,17.9,0,9.4,0,9.5,0,2.7,1008.2,17.288
11-Jun-14,0,19.4,0,8.9,0,4.1,0,0,1016.8,16.91
12-Jun-14,0,22.2,0,9.1,0,4.6,0,0,1021.8,19.28
13-Jun-14,0,21.6,0,11.4,0,7.2,0,0,1020.6,20.337
14-Jun-14,0,19.2,0,12.7,0,8,0,0,1022.6,19.432
15-Jun-14,0,19.7,0,11.6,0,9.2,0,0,1024.8,20.362
16-Jun-14,0,19.8,0,9.2,0,5.3,0,0,1025.2,20.165
17-Jun-14,0,22.7,0,8.9,0,5.4,0,0,1024.9,22.345
18-Jun-14,0,24.6,0,11.5,0,7.3,0,0,1022.7,24.255
19-Jun-14,0,19.9,0,10.8,0,9.8,0,0,1020.8,23.142
20-Jun-14,0,19.1,0,7,0,1.5,0,0,1018.9,20.962
21-Jun-14,0,20.6,0,8.5,0,3,0,0,1017.1,20.93
22-Jun-14,0,20.5,0,8,0,2.5,0,0,1018.4,21.585
23-Jun-14,0,22,0,10.5,0,6,0,0,1019.4,22.302
24-Jun-14,0,21,0,10,0,5.1,0,0,1016.6,21.515
25-Jun-14,0,19.2,0,14,0,13,0,3.1,1011.8,20.362
26-Jun-14,0,18.8,0,12.6,0,12.8,0,11.2,1007.1,18.965
27-Jun-14,0,17.6,0,10.6,0,6.8,0,0.1,1005.5,18.382
28-Jun-14,0,16.4,0,7.4,0,6.5,0,3.8,1007.2,17.3
29-Jun-14,0,17.5,0,5.9,0,0.8,0,0,1010,15.882
30-Jun-14,0,18.9,0,6.3,0,1.5,0,0,1012,18.782
01-Jul-14,0,21.1,0,8.1,0,2.7,0,0,1014.6,20.865
02-Jul-14,0,21.9,0,9,0,4,0,0,1013.2,20.228
03-Jul-14,0,21.2,0,14,0,12.9,0,0.6,1007,21.358
04-Jul-14,0,18.9,0,12.4,0,14.3,0,2.4,997.1,19.805
05-Jul-14,0,19.2,0,7.3,0,2.9,0,0.1,996.1,19.368
06-Jul-14,0,19.2,0,6.6,0,1.9,0,0.2,1000.9,18.292
07-Jul-14,0,17.5,0,8.7,0,3.5,0,0.1,1007.3,18.632
08-Jul-14,0,18.5,0,8.6,0,3.7,0,2.4,1014.5,17.852
09-Jul-14,0,21.5,0,7.6,0,2,0,0.1,1018.6,19.015
10-Jul-14,0,21,0,14.2,0,13.2,0,11.2,1016,20.82
11-Jul-14,0,21.8,0,13.4,0,9.6,0,0.1,1013,20.375
12-Jul-14,0,20.5,0,14,0,16,0,0,1006.9,19.945
13-Jul-14,0,19.6,0,11.3,0,7.3,0,0,1005.3,19.157
14-Jul-14,0,21.8,0,9.6,0,5.6,0,3.4,1005.2,19.147
15-Jul-14,0,20.8,0,12.3,0,9.6,0,0,1011.2,19.843
16-Jul-14,0,22.6,0,13.6,0,13.7,0,0.2,1011.5,21.497
17-Jul-14,0,21.3,0,10.9,0,6.4,0,0,1013,22.312
18-Jul-14,0,23.4,0,14.2,0,12.1,0,8.6,1006.6,21.195
19-Jul-14,0,20.8,0,15.7,0,14.3,0,1.4,1002.6,20.815
20-Jul-14,0,20.7,0,13.1,0,13.4,0,0.1,1007.6,21.307
21-Jul-14,0,23.3,0,10.8,0,6.3,0,0,1014.2,20.862
22-Jul-14,0,23,0,13.5,0,10,0,0,1017.4,22.533
23-Jul-14,0,24.4,0,14.8,0,12.9,0,0,1016,24.032
24-Jul-14,0,24.8,0,14.4,0,11.2,0,0,1013.7,24.388
25-Jul-14,0,24.9,0,13,0,8.7,0,0,1013.2,24.625
26-Jul-14,0,22.4,0,12.2,0,9.1,0,0,1013,21.685
27-Jul-14,0,21.6,0,11.4,0,6.6,0,0.3,1013.2,21.267
28-Jul-14,0,20.8,0,13.9,0,13.6,0,1.1,1013.2,20.718
29-Jul-14,0,20.2,0,13.2,0,12.7,0,0.9,1013.5,20.632
30-Jul-14,0,21.5,0,12,0,8.6,0,0.8,1010.2,20.837
31-Jul-14,0,22.5,0,11.8,0,11.5,0,0.3,1005.4,21.045
01-Aug-14,0,20.5,0,11.9,0,7.1,0,1.5,999.7,20.26
02-Aug-14,0,15.5,0,12.1,0,12.5,0,65,994.7,17.72
03-Aug-14,0,18.7,0,10.2,0,11.8,0,7.1,999.2,17.435
04-Aug-14,0,21.8,0,7.7,0,2.5,0,0,1007.4,18.245
05-Aug-14,0,22.2,0,13.2,0,9.5,0,15,1005.8,19.565
06-Aug-14,0,22.1,0,11.6,0,13,0,0.1,1005.3,20.83
07-Aug-14,0,20.5,0,8.2,0,3,0,0,1008.5,18.948
08-Aug-14,0,19.2,0,9.4,0,11.2,0,2.7,1003,18.243
09-Aug-14,0,20.8,0,9.4,0,4.3,0,2.7,997.6,18.292
10-Aug-14,0,17.3,0,10.4,0,11,0,21.9,993,17.978
11-Aug-14,0,19.3,0,10.3,0,6,0,0.9,997.6,17.705
12-Aug-14,0,18.1,0,10.1,0,6,0,2.7,997,17.272
13-Aug-14,0,20.5,0,12,0,6.7,0,0.2,1000.6,18.175
14-Aug-14,0,19.4,0,11.6,0,8.8,0,0.2,1006.7,18.41
15-Aug-14,0,18.1,0,8.5,0,3.1,0,0,1013.7,17.305
16-Aug-14,0,17.7,0,11.9,0,9.2,0,0,1011.8,17.577
17-Aug-14,0,18.2,0,10.2,0,6.2,0,2,1005.3,17.798
18-Aug-14,0,17.1,0,9.2,0,6.5,0,0.2,1007.3,16.98
19-Aug-14,0,16.9,0,6.8,0,4.5,0,0.7,1010.8,16.728
20-Aug-14,0,16.4,0,6,0,0.2,0,0,1012.8,15.797
21-Aug-14,0,17.5,0,8.9,0,3.9,0,3.2,1007.4,16.65
22-Aug-14,0,17.7,0,7.3,0,1.6,0,0.2,1008.1,16.427
23-Aug-14,0,18.2,0,5.5,0,-0.1,0,0,1012,15.74
24-Aug-14,0,17.1,0,5.4,0,1.3,0,2.3,1008.1,15.1
25-Aug-14,0,16.8,0,13,0,12.1,0,9.7,997.9,15.923
26-Aug-14,0,17.1,0,14,0,13.6,0,0,1001.4,16.188
27-Aug-14,0,16.6,0,12.4,0,6.9,0,0.5,1002.2,15.575
28-Aug-14,0,19.6,0,11.2,0,7,0,0.6,997.8,16.778
29-Aug-14,0,18.5,0,13.1,0,9.6,0,7.5,1000.2,16.968
30-Aug-14,0,18.1,0,9.8,0,12,0,0.1,1009,17.228
31-Aug-14,0,20.2,0,9.2,0,4.3,0,0.1,1011.4,17.27
01-Sep-14,0,17.9,0,13,0,9.5,0,0,1015.4,17.945
02-Sep-14,0,17.2,0,9.1,0,12.8,0,0.1,1018.1,17.08
03-Sep-14,0,19.5,0,8.9,0,4.9,0,0,1016.1,16.163
04-Sep-14,0,22.7,0,9.6,0,6,0,0,1013.6,16.355
05-Sep-14,0,20.5,0,9.8,0,6.4,0,0.1,1012.2,16.815
06-Sep-14,0,15.9,0,8.6,0,6.2,0,0.4,1012.3,16.712
07-Sep-14,0,17.6,0,5.7,0,1.5,0,0,1013.8,15.103
08-Sep-14,0,17,0,5.1,0,1,0,0,1016.1,14.762
09-Sep-14,0,18.3,0,6.4,0,2,0,0,1017,15.392
10-Sep-14,0,18.8,0,6.3,0,1.6,0,0,1015.1,15.333
11-Sep-14,0,21.1,0,9.6,0,5.4,0,0,1016.6,16.35
12-Sep-14,0,19.3,0,8.1,0,3.4,0,0,1019.2,15.885
13-Sep-14,0,19.8,0,8.4,0,3.1,0,0,1021.1,16.067
14-Sep-14,0,17.7,0,12.9,0,7.1,0,0,1018.4,17.052
15-Sep-14,0,17.3,0,13.6,0,11.8,0,0,1013.6,16.917
16-Sep-14,0,19.7,0,12.9,0,13.3,0,0,1009.7,17.583
17-Sep-14,0,17.7,0,12.4,0,7.4,0,1.6,1007.6,16.8
18-Sep-14,0,18.1,0,11.8,0,6.9,0,0,1005.8,16.625
19-Sep-14,0,16.7,0,13.9,0,11.4,0,11.4,1007.6,16.455
20-Sep-14,0,17.8,0,9.1,0,12.4,0,0.1,1014.9,16.612
21-Sep-14,0,18,0,5.4,0,0.1,0,0,1020.4,14.965
22-Sep-14,0,18.9,0,7.5,0,1.6,0,0,1019.3,14.957
23-Sep-14,0,16.2,0,11,0,4.5,0,0.3,1012.7,14.882
24-Sep-14,0,17,0,8.1,0,2.5,0,0.5,1010.8,14.682
25-Sep-14,0,18.9,0,11.8,0,4,0,0,1011.1,15.385
26-Sep-14,0,18.5,0,6.7,0,9,0,0.1,1015.8,16.08
27-Sep-14,0,20.2,0,6.6,0,1.2,0,0,1017.9,15.065
28-Sep-14,0,19,0,11.4,0,7.8,0,0,1014.8,15.78
29-Sep-14,0,18.9,0,11,0,6.2,0,0.6,1013.2,15.575
30-Sep-14,0,19.9,0,11.4,0,6.4,0,0.3,1011.1,15.427
01-Oct-14,0,16.9,0,5.3,0,6.1,0,0.3,1018.8,14.677
02-Oct-14,0,18.2,0,3.6,0,-1.9,0,0,1017.8,12.715
03-Oct-14,0,17.4,0,9.8,0,9.8,0,23.8,1006.8,14.295
04-Oct-14,0,14.8,0,5.4,0,-0.3,0,6.8,1007.6,12.998
05-Oct-14,0,14.7,0,7.5,0,0.7,0,1,999.9,12.055
06-Oct-14,0,13.9,0,5.8,0,3.4,0,9.4,986,12.855
07-Oct-14,0,13.8,0,4,0,-0.2,0,0.1,988.5,11.395
08-Oct-14,0,13.6,0,7.5,0,-0.3,0,4.6,983.2,11.213
09-Oct-14,0,14.2,0,5.6,0,3.3,0,3.1,986.8,11.557
10-Oct-14,0,15,0,4.2,0,-1.2,0,0,998.6,10.595
11-Oct-14,0,15,0,3.1,0,-1.8,0,0,1004.2,9.923
12-Oct-14,0,15.3,0,2,0,-2.6,0,0,1006.2,9.458
13-Oct-14,0,13.8,0,7.1,0,0.4,0,0.1,1004.8,10.53
14-Oct-14,0,13.2,0,7.1,0,2.3,0,0.2,1002.7,11.205
15-Oct-14,0,13.3,0,9.9,0,9.1,0,3.7,994.6,11.712
16-Oct-14,0,16.2,0,6.2,0,1.4,0,2.9,990.8,10.785
17-Oct-14,0,17.4,0,8.2,0,3.4,0,1.4,992.3,11.328
18-Oct-14,0,18.1,0,14.5,0,9.7,0,0,991.9,12.835
19-Oct-14,0,16.6,0,10.5,0,9.1,0,0.4,1000.7,12.545
20-Oct-14,0,14.6,0,10.4,0,6.2,0,2.1,998.3,12.608
21-Oct-14,0,13.6,0,6.1,0,4.4,0,2.5,1003.6,11.333
22-Oct-14,0,12.5,0,6.4,0,0.9,0,0.7,1015,10.257
23-Oct-14,0,16.8,0,10.2,0,9.1,0,0.8,1007.4,12.302
24-Oct-14,0,13.1,0,8.3,0,4.3,0,0.3,1005.8,11.52
25-Oct-14,0,14.1,0,8.6,0,3,0,0.1,1005.7,10.903
26-Oct-14,0,16.7,0,11.6,0,7.6,0,0,1005.3,12.195
27-Oct-14,0,17.2,0,15.2,0,12.4,0,0,1003.7,13.783
28-Oct-14,0,16.7,0,1.9,0,12.5,0,14.2,1004,13.06
29-Oct-14,0,12.7,0,1,0,-0.9,0,1.2,1008.5,9.487
30-Oct-14,0,17.8,0,12.1,0,5.8,0,0.1,1004.8,12.275
31-Oct-14,0,19.4,0,12.4,0,12.4,0,1.1,1000.7,13.677
01-Nov-14,0,14.9,0,8.9,0,4.4,0,2.7,996.3,11.887
02-Nov-14,0,12.3,0,6.9,0,3,0,0.2,989.5,10.195
03-Nov-14,0,9.1,0,3.5,0,0.8,0,0.8,980.6,8.279
04-Nov-14,0,11.6,0,3.4,0,0.4,0,1.2,990.2,7.689
05-Nov-14,0,10.7,0,3.8,0,1.9,0,0.1,1001.7,7.695
